
2024/12/08 (23:26:13) | ===> btop++ v.1.4.0
2024/12/08 (23:26:13) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2024/12/26 (21:46:43) | ===> btop++ v.1.4.0
2024/12/26 (21:46:43) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2024/12/31 (13:20:35) | ===> btop++ v.1.4.0
2024/12/31 (13:20:35) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/01/01 (13:54:42) | ===> btop++ v.1.4.0
2025/01/01 (13:54:42) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/01/01 (14:14:27) | ===> btop++ v.1.4.0
2025/01/01 (14:14:27) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/01/04 (20:51:33) | ===> btop++ v.1.4.0
2025/01/04 (20:51:33) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/01/04 (21:43:12) | ===> btop++ v.1.4.0
2025/01/04 (21:43:12) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/01/05 (17:56:51) | ===> btop++ v.1.4.0
2025/01/05 (17:56:51) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/01/08 (11:25:50) | ===> btop++ v.1.4.0
2025/01/08 (11:25:50) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/01/08 (11:28:46) | ===> btop++ v.1.4.0
2025/01/08 (11:28:46) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/01/09 (16:00:59) | ===> btop++ v.1.4.0
2025/01/09 (16:00:59) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/01/09 (16:04:07) | ===> btop++ v.1.4.0
2025/01/09 (16:04:07) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/01/15 (22:56:33) | ===> btop++ v.1.4.0
2025/01/15 (22:56:33) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/01/16 (09:38:55) | ===> btop++ v.1.4.0
2025/01/16 (09:38:55) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/01/16 (09:39:13) | ===> btop++ v.1.4.0
2025/01/16 (09:39:13) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/01/16 (11:02:54) | ===> btop++ v.1.4.0
2025/01/16 (11:02:54) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/01/19 (16:01:28) | ===> btop++ v.1.4.0
2025/01/19 (16:01:28) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...
2025/01/19 (16:21:37) | ERROR: Stall in Runner thread, restarting!

2025/01/20 (13:47:29) | ===> btop++ v.1.4.0
2025/01/20 (13:47:29) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/01/20 (14:15:43) | ===> btop++ v.1.4.0
2025/01/20 (14:15:43) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/01/21 (12:14:52) | ===> btop++ v.1.4.0
2025/01/21 (12:14:52) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/01/25 (18:19:06) | ===> btop++ v.1.4.0
2025/01/25 (18:19:06) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/01/25 (18:20:02) | ===> btop++ v.1.4.0
2025/01/25 (18:20:02) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/01/25 (18:57:19) | ===> btop++ v.1.4.0
2025/01/25 (18:57:19) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/01/26 (17:44:01) | ===> btop++ v.1.4.0
2025/01/26 (17:44:01) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/01/26 (17:44:15) | ===> btop++ v.1.4.0
2025/01/26 (17:44:15) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/02/03 (08:02:12) | ===> btop++ v.1.4.0
2025/02/03 (08:02:12) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/02/03 (22:45:40) | ===> btop++ v.1.4.0
2025/02/03 (22:45:40) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/02/03 (23:25:33) | ===> btop++ v.1.4.0
2025/02/03 (23:25:33) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/02/11 (14:20:19) | ===> btop++ v.1.4.0
2025/02/11 (14:20:19) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/02/28 (00:53:02) | ===> btop++ v.1.4.0
2025/02/28 (00:53:02) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...
2025/02/28 (00:53:03) | WARNING: Failed to join _runner thread on exit!

2025/02/28 (00:53:27) | ===> btop++ v.1.4.0
2025/02/28 (00:53:27) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/03/01 (09:49:19) | ===> btop++ v.1.4.0
2025/03/01 (09:49:19) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/03/03 (12:31:14) | ===> btop++ v.1.4.0
2025/03/03 (12:31:14) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/03/03 (12:39:41) | ===> btop++ v.1.4.0
2025/03/03 (12:39:41) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/03/05 (11:39:44) | ===> btop++ v.1.4.0
2025/03/05 (11:39:44) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/03/05 (11:39:54) | ===> btop++ v.1.4.0
2025/03/05 (11:39:54) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/03/06 (18:09:26) | ===> btop++ v.1.4.0
2025/03/06 (18:09:26) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/03/16 (23:11:13) | ===> btop++ v.1.4.0
2025/03/16 (23:11:13) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/03/20 (15:54:49) | ===> btop++ v.1.4.0
2025/03/20 (15:54:49) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/03/20 (20:30:16) | ===> btop++ v.1.4.0
2025/03/20 (20:30:16) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/03/21 (12:25:36) | ===> btop++ v.1.4.0
2025/03/21 (12:25:36) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/03/26 (23:30:39) | ===> btop++ v.1.4.0
2025/03/26 (23:30:39) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/03/26 (23:32:40) | ===> btop++ v.1.4.0
2025/03/26 (23:32:40) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/03/30 (00:15:14) | ===> btop++ v.1.4.0
2025/03/30 (00:15:14) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/04/03 (00:21:07) | ===> btop++ v.1.4.0
2025/04/03 (00:21:07) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/04/04 (11:25:44) | ===> btop++ v.1.4.0
2025/04/04 (11:25:44) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/04/08 (16:39:30) | ===> btop++ v.1.4.0
2025/04/08 (16:39:30) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/04/16 (17:00:38) | ===> btop++ v.1.4.0
2025/04/16 (17:00:38) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/04/17 (22:24:36) | ===> btop++ v.1.4.0
2025/04/17 (22:24:36) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/04/30 (19:27:25) | ===> btop++ v.1.4.0
2025/04/30 (19:27:25) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/04/30 (21:18:25) | ===> btop++ v.1.4.0
2025/04/30 (21:18:25) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...

2025/04/30 (21:33:20) | ===> btop++ v.1.4.0
2025/04/30 (21:33:20) | WARNING: Failed to get disk/partition stats for mount "/media/Media\040Files" with statvfs error code: 2. Ignoring...
2025/05/01 (00:45:04) | ERROR: Stall in Runner thread, restarting!
